Frame;MethodName;RunTime;
04:29:24;GetVideoFrameFromVIP;13.456;
04:29:24;PaintVideo;0.4205;
04:29:24;RenderFrame;14.0963;
04:30:00;GetVideoFrameFromVIP;13.6223;
04:30:00;PaintVideo;0.3802;
04:30:00;RenderFrame;14.0875;
04:30:01;GetVideoFrameFromVIP;13.6431;
04:30:01;PaintVideo;0.3723;
04:30:01;RenderFrame;14.1132;
04:30:02;GetVideoFrameFromVIP;12.8387;
04:30:02;PaintVideo;0.3679;
04:30:02;RenderFrame;13.303;
04:30:03;GetVideoFrameFromVIP;12.9343;
04:30:03;PaintVideo;0.2459;
04:30:03;RenderFrame;13.2702;
04:30:04;GetVideoFrameFromVIP;12.9791;
04:30:04;PaintVideo;0.2465;
04:30:04;RenderFrame;13.3195;
04:30:05;GetVideoFrameFromVIP;13.172;
04:30:05;PaintVideo;0.3213;
04:30:05;RenderFrame;13.6178;
04:30:06;GetVideoFrameFromVIP;13.2006;
04:30:06;PaintVideo;0.2915;
04:30:06;RenderFrame;13.5909;
04:30:07;GetVideoFrameFromVIP;13.2445;
04:30:07;PaintVideo;0.2585;
04:30:07;RenderFrame;13.6336;
04:30:08;GetVideoFrameFromVIP;13.1888;
04:30:08;PaintVideo;0.2756;
04:30:08;RenderFrame;13.7163;
04:30:09;GetVideoFrameFromVIP;13.1004;
04:30:09;PaintVideo;0.2418;
04:30:09;RenderFrame;13.6695;
04:30:10;GetVideoFrameFromVIP;13.1531;
04:30:10;PaintVideo;0.2411;
04:30:10;RenderFrame;13.4908;
04:30:11;GetVideoFrameFromVIP;13.1069;
04:30:11;PaintVideo;0.3723;
04:30:11;RenderFrame;13.5809;
04:30:12;GetVideoFrameFromVIP;13.2482;
04:30:12;PaintVideo;0.328;
04:30:12;RenderFrame;13.6823;
04:30:13;GetVideoFrameFromVIP;14.2022;
04:30:13;PaintVideo;0.3542;
04:30:13;RenderFrame;14.6521;
04:30:14;GetVideoFrameFromVIP;13.2441;
04:30:14;PaintVideo;0.3865;
04:30:14;RenderFrame;13.8274;
04:30:15;GetVideoFrameFromVIP;13.8568;
04:30:15;PaintVideo;0.3695;
04:30:15;RenderFrame;14.3411;
04:30:16;GetVideoFrameFromVIP;13.115;
04:30:16;PaintVideo;0.2461;
04:30:16;RenderFrame;13.4446;
04:30:17;GetVideoFrameFromVIP;13.4313;
04:30:17;PaintVideo;0.3736;
04:30:17;RenderFrame;13.903;
04:30:18;GetVideoFrameFromVIP;13.2557;
04:30:18;PaintVideo;0.2809;
04:30:18;RenderFrame;13.6851;
04:30:19;GetVideoFrameFromVIP;13.5243;
04:30:19;PaintVideo;0.2453;
04:30:19;RenderFrame;13.8867;
04:30:20;GetVideoFrameFromVIP;13.2333;
04:30:20;PaintVideo;0.2538;
04:30:20;RenderFrame;13.6282;
04:30:21;GetVideoFrameFromVIP;13.1402;
04:30:21;PaintVideo;0.3488;
04:30:21;RenderFrame;13.5872;
04:30:22;GetVideoFrameFromVIP;12.9457;
04:30:22;PaintVideo;0.248;
04:30:22;RenderFrame;13.2788;
04:30:23;GetVideoFrameFromVIP;13.1431;
04:30:23;PaintVideo;0.3714;
04:30:23;RenderFrame;13.6477;
04:30:24;GetVideoFrameFromVIP;13.1808;
04:30:24;PaintVideo;0.2883;
04:30:24;RenderFrame;13.5847;
04:31:00;GetVideoFrameFromVIP;13.3346;
04:31:00;PaintVideo;0.2509;
04:31:00;RenderFrame;13.6734;
04:31:01;GetVideoFrameFromVIP;13.6053;
04:31:01;PaintVideo;0.2382;
04:31:01;RenderFrame;13.9245;
04:31:02;GetVideoFrameFromVIP;13.4262;
04:31:02;PaintVideo;0.3377;
04:31:02;RenderFrame;13.9869;
04:31:03;GetVideoFrameFromVIP;13.1058;
04:31:03;PaintVideo;0.3896;
04:31:03;RenderFrame;13.7029;
04:31:04;GetVideoFrameFromVIP;14.5528;
04:31:04;PaintVideo;0.2655;
04:31:04;RenderFrame;14.9105;
04:31:05;GetVideoFrameFromVIP;14.187;
04:31:05;PaintVideo;0.3522;
04:31:05;RenderFrame;14.6553;
04:31:06;GetVideoFrameFromVIP;13.4159;
04:31:06;PaintVideo;0.4192;
04:31:06;RenderFrame;13.9268;
04:31:07;GetVideoFrameFromVIP;13.551;
04:31:07;PaintVideo;0.2452;
04:31:07;RenderFrame;13.8827;
04:31:08;GetVideoFrameFromVIP;13.1412;
04:31:08;PaintVideo;0.3987;
04:31:08;RenderFrame;13.6644;
04:31:09;GetVideoFrameFromVIP;13.0525;
04:31:09;PaintVideo;0.2447;
04:31:09;RenderFrame;13.4355;
04:31:10;GetVideoFrameFromVIP;13.0026;
04:31:10;PaintVideo;0.2453;
04:31:10;RenderFrame;13.4263;
04:31:11;GetVideoFrameFromVIP;13.7495;
04:31:11;PaintVideo;0.3326;
04:31:11;RenderFrame;14.203;
04:31:12;GetVideoFrameFromVIP;13.2474;
04:31:12;PaintVideo;0.4052;
04:31:12;RenderFrame;13.9325;
04:31:13;GetVideoFrameFromVIP;13.2541;
04:31:13;PaintVideo;0.383;
04:31:13;RenderFrame;13.7843;
04:31:14;GetVideoFrameFromVIP;13.526;
04:31:14;PaintVideo;0.2588;
04:31:14;RenderFrame;13.8727;
04:31:15;GetVideoFrameFromVIP;13.0327;
04:31:15;PaintVideo;0.2417;
04:31:15;RenderFrame;13.3565;
04:31:16;GetVideoFrameFromVIP;13.1294;
04:31:16;PaintVideo;0.2492;
04:31:16;RenderFrame;13.534;
04:31:17;GetVideoFrameFromVIP;14.3539;
04:31:17;PaintVideo;0.3572;
04:31:17;RenderFrame;14.8657;
04:31:18;GetVideoFrameFromVIP;14.0452;
04:31:18;PaintVideo;0.2536;
04:31:18;RenderFrame;14.5116;
04:31:19;GetVideoFrameFromVIP;13.521;
04:31:19;PaintVideo;0.4512;
04:31:19;RenderFrame;14.067;
04:31:20;GetVideoFrameFromVIP;14.1445;
04:31:20;PaintVideo;0.2488;
04:31:20;RenderFrame;14.4868;
04:31:21;GetVideoFrameFromVIP;13.4833;
04:31:21;PaintVideo;0.3246;
04:31:21;RenderFrame;14.0716;
04:31:22;GetVideoFrameFromVIP;13.0831;
04:31:22;PaintVideo;0.2453;
04:31:22;RenderFrame;13.4117;
04:31:23;GetVideoFrameFromVIP;13.2277;
04:31:23;PaintVideo;0.2489;
04:31:23;RenderFrame;13.5698;
04:31:24;GetVideoFrameFromVIP;11.4229;
04:31:24;PaintVideo;0.6727;
04:31:24;RenderFrame;12.2089;
04:32:00;GetVideoFrameFromVIP;11.6316;
04:32:00;PaintVideo;0.5148;
04:32:00;RenderFrame;12.2943;
04:32:01;GetVideoFrameFromVIP;11.6531;
04:32:01;PaintVideo;0.2515;
04:32:01;RenderFrame;11.9927;
04:32:02;GetVideoFrameFromVIP;11.9452;
04:32:02;PaintVideo;0.2475;
04:32:02;RenderFrame;12.2817;
04:32:03;GetVideoFrameFromVIP;11.8607;
04:32:03;PaintVideo;0.2943;
04:32:03;RenderFrame;12.2938;
04:32:04;GetVideoFrameFromVIP;11.8769;
04:32:04;PaintVideo;0.2605;
04:32:04;RenderFrame;12.2257;
04:32:05;GetVideoFrameFromVIP;11.6315;
04:32:05;PaintVideo;0.2555;
04:32:05;RenderFrame;11.971;
04:32:06;GetVideoFrameFromVIP;11.8091;
04:32:06;PaintVideo;0.277;
04:32:06;RenderFrame;12.2239;
04:32:07;GetVideoFrameFromVIP;12.3244;
04:32:07;PaintVideo;0.2911;
04:32:07;RenderFrame;12.771;
04:32:08;GetVideoFrameFromVIP;12.8912;
04:32:08;PaintVideo;0.2428;
04:32:08;RenderFrame;13.2661;
04:32:09;GetVideoFrameFromVIP;12.0306;
04:32:09;PaintVideo;0.3715;
04:32:09;RenderFrame;12.5236;
04:32:10;GetVideoFrameFromVIP;11.4309;
04:32:10;PaintVideo;0.244;
04:32:10;RenderFrame;11.8283;
04:32:11;GetVideoFrameFromVIP;11.1397;
04:32:11;PaintVideo;0.4605;
04:32:11;RenderFrame;11.7464;
04:32:12;GetVideoFrameFromVIP;11.1656;
04:32:12;PaintVideo;0.291;
04:32:12;RenderFrame;11.6255;
04:32:13;GetVideoFrameFromVIP;11.7879;
04:32:13;PaintVideo;0.2826;
04:32:13;RenderFrame;12.211;
04:32:14;GetVideoFrameFromVIP;11.6378;
04:32:14;PaintVideo;0.2517;
04:32:14;RenderFrame;12.0436;
04:32:15;GetVideoFrameFromVIP;11.4684;
04:32:15;PaintVideo;0.5898;
04:32:15;RenderFrame;12.3403;
04:32:16;GetVideoFrameFromVIP;11.8371;
04:32:16;PaintVideo;0.6686;
04:32:16;RenderFrame;12.6047;
04:32:17;GetVideoFrameFromVIP;11.9409;
04:32:17;PaintVideo;0.302;
04:32:17;RenderFrame;12.4078;
04:32:18;GetVideoFrameFromVIP;11.7582;
04:32:18;PaintVideo;0.2462;
04:32:18;RenderFrame;12.1945;
04:32:19;GetVideoFrameFromVIP;11.3342;
04:32:19;PaintVideo;0.6798;
04:32:19;RenderFrame;12.1521;
04:32:20;GetVideoFrameFromVIP;11.7044;
04:32:20;PaintVideo;0.4302;
04:32:20;RenderFrame;12.2686;
04:32:21;GetVideoFrameFromVIP;11.9111;
04:32:21;PaintVideo;0.4789;
04:32:21;RenderFrame;12.491;
04:32:22;GetVideoFrameFromVIP;11.757;
04:32:22;PaintVideo;0.2453;
04:32:22;RenderFrame;12.1249;
04:32:23;GetVideoFrameFromVIP;11.6078;
04:32:23;PaintVideo;0.4398;
04:32:23;RenderFrame;12.204;
04:32:24;GetVideoFrameFromVIP;13.0396;
04:32:24;PaintVideo;0.7163;
04:32:24;RenderFrame;13.8939;
04:33:00;GetVideoFrameFromVIP;11.7862;
04:33:00;PaintVideo;0.4426;
04:33:00;RenderFrame;12.4059;
04:33:01;GetVideoFrameFromVIP;13.8301;
04:33:01;PaintVideo;0.3044;
04:33:01;RenderFrame;14.2358;
04:33:02;GetVideoFrameFromVIP;12.4991;
04:33:02;PaintVideo;0.349;
04:33:02;RenderFrame;13.0338;
04:33:03;GetVideoFrameFromVIP;11.7883;
04:33:03;PaintVideo;0.5956;
04:33:03;RenderFrame;12.6202;
04:33:04;GetVideoFrameFromVIP;11.4539;
04:33:04;PaintVideo;0.5163;
04:33:04;RenderFrame;12.1309;
04:33:05;GetVideoFrameFromVIP;11.7863;
04:33:05;PaintVideo;0.2508;
04:33:05;RenderFrame;12.1565;
04:33:06;GetVideoFrameFromVIP;11.9467;
04:33:06;PaintVideo;0.2452;
04:33:06;RenderFrame;12.2766;
04:33:07;GetVideoFrameFromVIP;11.2617;
04:33:07;PaintVideo;0.2429;
04:33:07;RenderFrame;11.5861;
04:33:08;GetVideoFrameFromVIP;12.286;
04:33:08;PaintVideo;0.277;
04:33:08;RenderFrame;12.6779;
04:33:09;GetVideoFrameFromVIP;11.7876;
04:33:09;PaintVideo;0.2736;
04:33:09;RenderFrame;12.1979;
04:33:10;GetVideoFrameFromVIP;11.8289;
04:33:10;PaintVideo;0.2505;
04:33:10;RenderFrame;12.1721;
04:33:11;GetVideoFrameFromVIP;11.689;
04:33:11;PaintVideo;0.68;
04:33:11;RenderFrame;12.4965;
04:33:12;GetVideoFrameFromVIP;11.7772;
04:33:12;PaintVideo;0.7131;
04:33:12;RenderFrame;12.6528;
04:33:13;GetVideoFrameFromVIP;11.8478;
04:33:13;PaintVideo;0.2438;
04:33:13;RenderFrame;12.286;
04:33:14;GetVideoFrameFromVIP;11.8499;
04:33:14;PaintVideo;0.5121;
04:33:14;RenderFrame;12.6229;
04:33:15;GetVideoFrameFromVIP;10.9089;
04:33:15;PaintVideo;0.2484;
04:33:15;RenderFrame;11.2472;
04:33:16;GetVideoFrameFromVIP;12.0285;
04:33:16;PaintVideo;0.4121;
04:33:16;RenderFrame;12.5914;
04:33:17;GetVideoFrameFromVIP;12.211;
04:33:17;PaintVideo;0.2875;
04:33:17;RenderFrame;12.7118;
04:33:18;GetVideoFrameFromVIP;13.2312;
04:33:18;PaintVideo;0.6094;
04:33:18;RenderFrame;13.9975;
04:33:19;GetVideoFrameFromVIP;12.1053;
04:33:19;PaintVideo;0.3302;
04:33:19;RenderFrame;12.5366;
04:33:20;GetVideoFrameFromVIP;12.2419;
04:33:20;PaintVideo;0.7579;
04:33:20;RenderFrame;13.1752;
04:33:21;GetVideoFrameFromVIP;12.1408;
04:33:21;PaintVideo;0.3676;
04:33:21;RenderFrame;12.668;
04:33:22;GetVideoFrameFromVIP;11.7532;
04:33:22;PaintVideo;0.2708;
04:33:22;RenderFrame;12.1629;
04:33:23;GetVideoFrameFromVIP;11.148;
04:33:23;PaintVideo;0.6696;
04:33:23;RenderFrame;11.9907;
04:33:24;GetVideoFrameFromVIP;11.4913;
04:33:24;PaintVideo;0.2433;
04:33:24;RenderFrame;11.8192;
04:34:00;GetVideoFrameFromVIP;11.6123;
04:34:00;PaintVideo;0.2285;
04:34:00;RenderFrame;11.9203;
04:34:01;GetVideoFrameFromVIP;11.7108;
04:34:01;PaintVideo;0.455;
04:34:01;RenderFrame;12.2984;
04:34:02;GetVideoFrameFromVIP;11.0789;
04:34:02;PaintVideo;0.6182;
04:34:02;RenderFrame;11.834;
04:34:03;GetVideoFrameFromVIP;11.6236;
04:34:03;PaintVideo;0.4748;
04:34:03;RenderFrame;12.2694;
04:34:04;GetVideoFrameFromVIP;11.6826;
04:34:04;PaintVideo;0.3677;
04:34:04;RenderFrame;12.1921;
04:34:05;GetVideoFrameFromVIP;11.6766;
04:34:05;PaintVideo;0.3292;
04:34:05;RenderFrame;12.2382;
04:34:06;GetVideoFrameFromVIP;11.2838;
04:34:06;PaintVideo;0.5854;
04:34:06;RenderFrame;12.0142;
04:34:07;GetVideoFrameFromVIP;11.7255;
04:34:07;PaintVideo;0.2583;
04:34:07;RenderFrame;12.1577;
04:34:08;GetVideoFrameFromVIP;11.9553;
04:34:08;PaintVideo;0.5515;
04:34:08;RenderFrame;12.7564;
04:34:09;GetVideoFrameFromVIP;11.5452;
04:34:09;PaintVideo;0.4732;
04:34:09;RenderFrame;12.1629;
04:34:10;GetVideoFrameFromVIP;12.5608;
04:34:10;PaintVideo;0.2926;
04:34:10;RenderFrame;12.9599;
04:34:11;GetVideoFrameFromVIP;12.0097;
04:34:11;PaintVideo;0.3282;
04:34:11;RenderFrame;12.4815;
04:34:12;GetVideoFrameFromVIP;11.5379;
04:34:12;PaintVideo;0.242;
04:34:12;RenderFrame;11.9423;
04:34:13;GetVideoFrameFromVIP;11.6809;
04:34:13;PaintVideo;0.4578;
04:34:13;RenderFrame;12.3729;
04:34:14;GetVideoFrameFromVIP;11.2809;
04:34:14;PaintVideo;0.6786;
04:34:14;RenderFrame;12.0821;
04:34:15;GetVideoFrameFromVIP;11.6088;
04:34:15;PaintVideo;0.2702;
04:34:15;RenderFrame;11.9632;
04:34:16;GetVideoFrameFromVIP;11.9685;
04:34:16;PaintVideo;0.2736;
04:34:16;RenderFrame;12.3967;
04:34:17;GetVideoFrameFromVIP;11.5879;
04:34:17;PaintVideo;0.5603;
04:34:17;RenderFrame;12.3057;
04:34:18;GetVideoFrameFromVIP;11.3042;
04:34:18;PaintVideo;0.6725;
04:34:18;RenderFrame;12.0938;
04:34:19;GetVideoFrameFromVIP;11.5981;
04:34:19;PaintVideo;0.2725;
04:34:19;RenderFrame;11.9541;
04:34:20;GetVideoFrameFromVIP;12.1;
04:34:20;PaintVideo;0.5036;
04:34:20;RenderFrame;12.7777;
04:34:21;GetVideoFrameFromVIP;11.9704;
04:34:21;PaintVideo;0.4466;
04:34:21;RenderFrame;12.5644;
04:34:22;GetVideoFrameFromVIP;11.3713;
04:34:22;PaintVideo;0.7029;
04:34:22;RenderFrame;12.2581;
04:34:23;GetVideoFrameFromVIP;11.9165;
04:34:23;PaintVideo;0.272;
04:34:23;RenderFrame;12.2764;
04:34:24;GetVideoFrameFromVIP;12.0788;
04:34:24;PaintVideo;0.2522;
04:34:24;RenderFrame;12.441;
04:35:00;GetVideoFrameFromVIP;12.5223;
04:35:00;PaintVideo;0.3191;
04:35:00;RenderFrame;13.0687;
04:35:01;GetVideoFrameFromVIP;11.5856;
04:35:01;PaintVideo;0.6776;
04:35:01;RenderFrame;12.36;
04:35:02;GetVideoFrameFromVIP;12.3601;
04:35:02;PaintVideo;0.2477;
04:35:02;RenderFrame;12.766;
04:35:03;GetVideoFrameFromVIP;12.2011;
04:35:03;PaintVideo;0.2461;
04:35:03;RenderFrame;12.6032;
04:35:04;GetVideoFrameFromVIP;11.8776;
04:35:04;PaintVideo;0.6665;
04:35:04;RenderFrame;12.6521;
04:35:05;GetVideoFrameFromVIP;12.0879;
04:35:05;PaintVideo;0.4079;
04:35:05;RenderFrame;12.6455;
04:35:06;GetVideoFrameFromVIP;11.7187;
04:35:06;PaintVideo;0.7138;
04:35:06;RenderFrame;12.7754;
04:35:07;GetVideoFrameFromVIP;11.9603;
04:35:07;PaintVideo;0.2364;
04:35:07;RenderFrame;12.482;
04:35:08;GetVideoFrameFromVIP;12.3797;
04:35:08;PaintVideo;0.2731;
04:35:08;RenderFrame;12.7735;
04:35:09;GetVideoFrameFromVIP;11.5229;
04:35:09;PaintVideo;0.6318;
04:35:09;RenderFrame;12.3709;
04:35:10;GetVideoFrameFromVIP;11.5134;
04:35:10;PaintVideo;0.6136;
04:35:10;RenderFrame;12.2802;
04:35:11;GetVideoFrameFromVIP;12.2773;
04:35:11;PaintVideo;0.2466;
04:35:11;RenderFrame;12.6197;
04:35:12;GetVideoFrameFromVIP;11.8329;
04:35:12;PaintVideo;0.2522;
04:35:12;RenderFrame;12.2804;
04:35:13;GetVideoFrameFromVIP;11.7768;
04:35:13;PaintVideo;0.6915;
04:35:13;RenderFrame;12.6677;
04:35:14;GetVideoFrameFromVIP;11.5356;
04:35:14;PaintVideo;0.571;
04:35:14;RenderFrame;12.2695;
04:35:15;GetVideoFrameFromVIP;11.7142;
04:35:15;PaintVideo;0.2682;
04:35:15;RenderFrame;12.0808;
04:35:16;GetVideoFrameFromVIP;12.6761;
04:35:16;PaintVideo;0.3838;
04:35:16;RenderFrame;13.3244;
04:35:17;GetVideoFrameFromVIP;12.5209;
04:35:17;PaintVideo;0.5528;
04:35:17;RenderFrame;13.296;
04:35:18;GetVideoFrameFromVIP;11.6995;
04:35:18;PaintVideo;0.6983;
04:35:18;RenderFrame;12.5354;
04:35:19;GetVideoFrameFromVIP;11.64;
04:35:19;PaintVideo;0.6171;
04:35:19;RenderFrame;12.3964;
04:35:20;GetVideoFrameFromVIP;11.3932;
04:35:20;PaintVideo;0.2667;
04:35:20;RenderFrame;11.7576;
04:35:21;GetVideoFrameFromVIP;11.7033;
04:35:21;PaintVideo;0.4033;
04:35:21;RenderFrame;12.2759;
04:35:22;GetVideoFrameFromVIP;11.7742;
04:35:22;PaintVideo;0.5642;
04:35:22;RenderFrame;12.5285;
04:35:23;GetVideoFrameFromVIP;11.4805;
04:35:23;PaintVideo;0.5865;
04:35:23;RenderFrame;12.2239;
04:35:24;GetVideoFrameFromVIP;11.7245;
04:35:24;PaintVideo;0.2384;
04:35:24;RenderFrame;12.062;
04:36:00;GetVideoFrameFromVIP;11.9361;
04:36:00;PaintVideo;0.6456;
04:36:00;RenderFrame;12.7228;
04:36:01;GetVideoFrameFromVIP;11.6491;
04:36:01;PaintVideo;0.3486;
04:36:01;RenderFrame;12.3649;
04:36:02;GetVideoFrameFromVIP;10.1825;
04:36:02;PaintVideo;0.3236;
04:36:02;RenderFrame;10.6454;
04:36:03;GetVideoFrameFromVIP;10.332;
04:36:03;PaintVideo;0.2993;
04:36:03;RenderFrame;10.7373;
04:36:04;GetVideoFrameFromVIP;10.4421;
04:36:04;PaintVideo;0.3097;
04:36:04;RenderFrame;10.852;
04:36:05;GetVideoFrameFromVIP;10.5516;
04:36:05;PaintVideo;0.3191;
04:36:05;RenderFrame;10.9698;
04:36:06;GetVideoFrameFromVIP;10.3483;
04:36:06;PaintVideo;0.2934;
04:36:06;RenderFrame;10.7437;
04:36:07;GetVideoFrameFromVIP;10.1465;
04:36:07;PaintVideo;0.3158;
04:36:07;RenderFrame;10.6619;
04:36:08;GetVideoFrameFromVIP;10.6157;
04:36:08;PaintVideo;0.3201;
04:36:08;RenderFrame;11.0425;
04:36:09;GetVideoFrameFromVIP;10.8794;
04:36:09;PaintVideo;0.3141;
04:36:09;RenderFrame;11.3627;
04:36:10;GetVideoFrameFromVIP;10.5427;
04:36:10;PaintVideo;0.3268;
04:36:10;RenderFrame;11.0988;
04:36:11;GetVideoFrameFromVIP;10.9116;
04:36:11;PaintVideo;0.3159;
04:36:11;RenderFrame;11.3416;
04:36:12;GetVideoFrameFromVIP;10.2957;
04:36:12;PaintVideo;0.3573;
04:36:12;RenderFrame;10.9248;
04:36:13;GetVideoFrameFromVIP;10.4894;
04:36:13;PaintVideo;0.2764;
04:36:13;RenderFrame;10.8627;
04:36:14;GetVideoFrameFromVIP;10.1808;
04:36:14;PaintVideo;0.3122;
04:36:14;RenderFrame;10.5896;
04:36:15;GetVideoFrameFromVIP;10.2935;
04:36:15;PaintVideo;0.3101;
04:36:15;RenderFrame;10.6956;
04:36:16;GetVideoFrameFromVIP;10.4497;
04:36:16;PaintVideo;0.2998;
04:36:16;RenderFrame;10.852;
04:36:17;GetVideoFrameFromVIP;10.2675;
04:36:17;PaintVideo;0.3403;
04:36:17;RenderFrame;10.7171;
04:36:18;GetVideoFrameFromVIP;10.5809;
04:36:18;PaintVideo;0.2979;
04:36:18;RenderFrame;10.9796;
04:36:19;GetVideoFrameFromVIP;10.3155;
04:36:19;PaintVideo;0.3137;
04:36:19;RenderFrame;10.7297;
04:36:20;GetVideoFrameFromVIP;10.211;
04:36:20;PaintVideo;0.3168;
04:36:20;RenderFrame;10.6302;
04:36:21;GetVideoFrameFromVIP;10.5074;
04:36:21;PaintVideo;0.2996;
04:36:21;RenderFrame;10.9085;
04:36:22;GetVideoFrameFromVIP;10.2272;
04:36:22;PaintVideo;0.3307;
04:36:22;RenderFrame;10.7329;
04:36:23;GetVideoFrameFromVIP;10.495;
04:36:23;PaintVideo;0.288;
04:36:23;RenderFrame;10.8836;
04:36:24;GetVideoFrameFromVIP;10.2659;
04:36:24;PaintVideo;0.2869;
04:36:24;RenderFrame;10.6482;
04:37:00;GetVideoFrameFromVIP;10.4498;
04:37:00;PaintVideo;0.3005;
04:37:00;RenderFrame;10.8471;
04:37:01;GetVideoFrameFromVIP;10.4566;
04:37:01;PaintVideo;0.308;
04:37:01;RenderFrame;10.8655;
04:37:02;GetVideoFrameFromVIP;11.1437;
04:37:02;PaintVideo;0.6331;
04:37:02;RenderFrame;11.9102;
04:37:03;GetVideoFrameFromVIP;9.8181;
04:37:03;PaintVideo;0.324;
04:37:03;RenderFrame;10.4205;
04:37:04;GetVideoFrameFromVIP;11.3887;
04:37:04;PaintVideo;0.2951;
04:37:04;RenderFrame;11.7868;
04:37:05;GetVideoFrameFromVIP;11.0652;
04:37:05;PaintVideo;0.5108;
04:37:05;RenderFrame;11.763;
04:37:06;GetVideoFrameFromVIP;10.3565;
04:37:06;PaintVideo;0.3154;
04:37:06;RenderFrame;10.7834;
04:37:07;GetVideoFrameFromVIP;10.5551;
04:37:07;PaintVideo;0.321;
04:37:07;RenderFrame;10.9806;
04:37:08;GetVideoFrameFromVIP;10.7993;
04:37:08;PaintVideo;0.3384;
04:37:08;RenderFrame;11.313;
04:37:09;GetVideoFrameFromVIP;10.4753;
04:37:09;PaintVideo;0.3148;
04:37:09;RenderFrame;10.8921;
04:37:10;GetVideoFrameFromVIP;10.438;
04:37:10;PaintVideo;0.3215;
04:37:10;RenderFrame;10.8593;
04:37:11;GetVideoFrameFromVIP;10.5075;
04:37:11;PaintVideo;0.3203;
04:37:11;RenderFrame;10.9298;
04:37:12;GetVideoFrameFromVIP;10.1547;
04:37:12;PaintVideo;0.3837;
04:37:12;RenderFrame;10.7109;
04:37:13;GetVideoFrameFromVIP;10.5515;
04:37:13;PaintVideo;0.3276;
04:37:13;RenderFrame;11.0933;
04:37:14;GetVideoFrameFromVIP;10.8871;
04:37:14;PaintVideo;0.3143;
04:37:14;RenderFrame;11.3025;
04:37:15;GetVideoFrameFromVIP;10.3202;
04:37:15;PaintVideo;0.3265;
04:37:15;RenderFrame;10.7473;
04:37:16;GetVideoFrameFromVIP;10.1969;
04:37:16;PaintVideo;0.3323;
04:37:16;RenderFrame;10.6373;
04:37:17;GetVideoFrameFromVIP;10.7459;
04:37:17;PaintVideo;0.304;
04:37:17;RenderFrame;11.1509;
04:37:18;GetVideoFrameFromVIP;10.4206;
04:37:18;PaintVideo;0.2856;
04:37:18;RenderFrame;10.7991;
04:37:19;GetVideoFrameFromVIP;10.4421;
04:37:19;PaintVideo;0.2807;
04:37:19;RenderFrame;10.8259;
04:37:20;GetVideoFrameFromVIP;10.3092;
04:37:20;PaintVideo;0.302;
04:37:20;RenderFrame;10.7098;
04:37:21;GetVideoFrameFromVIP;10.9487;
04:37:21;PaintVideo;0.3106;
04:37:21;RenderFrame;11.3692;
04:37:22;GetVideoFrameFromVIP;10.9669;
04:37:22;PaintVideo;0.3732;
04:37:22;RenderFrame;11.4677;
04:37:23;GetVideoFrameFromVIP;11.389;
04:37:23;PaintVideo;0.4001;
04:37:23;RenderFrame;11.9526;
04:37:24;GetVideoFrameFromVIP;11.7122;
04:37:24;PaintVideo;0.3578;
04:37:24;RenderFrame;12.2299;
04:38:00;GetVideoFrameFromVIP;10.9122;
04:38:00;PaintVideo;0.3049;
04:38:00;RenderFrame;11.3679;
04:38:01;GetVideoFrameFromVIP;10.4209;
04:38:01;PaintVideo;0.2975;
04:38:01;RenderFrame;10.8469;
04:38:02;GetVideoFrameFromVIP;10.7472;
04:38:02;PaintVideo;0.2768;
04:38:02;RenderFrame;11.1236;
04:38:03;GetVideoFrameFromVIP;10.4876;
04:38:03;PaintVideo;0.2911;
04:38:03;RenderFrame;10.8744;
04:38:04;GetVideoFrameFromVIP;10.2996;
04:38:04;PaintVideo;0.2947;
04:38:04;RenderFrame;10.6959;
04:38:05;GetVideoFrameFromVIP;10.2602;
04:38:05;PaintVideo;0.3754;
04:38:05;RenderFrame;10.7338;
04:38:06;GetVideoFrameFromVIP;10.22;
04:38:06;PaintVideo;0.2947;
04:38:06;RenderFrame;10.6221;
04:38:07;GetVideoFrameFromVIP;10.5144;
04:38:07;PaintVideo;0.2905;
04:38:07;RenderFrame;10.8977;
04:38:08;GetVideoFrameFromVIP;10.5785;
04:38:08;PaintVideo;0.2578;
04:38:08;RenderFrame;10.9291;
04:38:09;GetVideoFrameFromVIP;10.2726;
04:38:09;PaintVideo;0.2974;
04:38:09;RenderFrame;10.6607;
04:38:10;GetVideoFrameFromVIP;10.9104;
04:38:10;PaintVideo;0.3037;
04:38:10;RenderFrame;11.3094;
04:38:11;GetVideoFrameFromVIP;10.3994;
04:38:11;PaintVideo;0.3149;
04:38:11;RenderFrame;10.9019;
04:38:12;GetVideoFrameFromVIP;10.441;
04:38:12;PaintVideo;0.3082;
04:38:12;RenderFrame;10.8476;
04:38:13;GetVideoFrameFromVIP;10.6883;
04:38:13;PaintVideo;0.3028;
04:38:13;RenderFrame;11.1003;
04:38:14;GetVideoFrameFromVIP;10.7725;
04:38:14;PaintVideo;0.2837;
04:38:14;RenderFrame;11.1605;
04:38:15;GetVideoFrameFromVIP;10.775;
04:38:15;PaintVideo;0.3086;
04:38:15;RenderFrame;11.1843;
04:38:16;GetVideoFrameFromVIP;10.8937;
04:38:16;PaintVideo;0.3047;
04:38:16;RenderFrame;11.3133;
04:38:17;GetVideoFrameFromVIP;10.6908;
04:38:17;PaintVideo;0.3074;
04:38:17;RenderFrame;11.0944;
04:38:18;GetVideoFrameFromVIP;11.5767;
